利用日,利用店名,利用額,取引種類,確定／未確定,内容,領収書添付状況,領収書メモ,最終添付日,利用報告,カード名,カード下4桁,部門,セグメントタグ1,セグメントタグ2,セグメントタグ3,メモタグ,経費科目
2026-05-06,ｾﾘｱ ﾗｲﾌｶﾞ-ﾃﾞﾝｶﾐｽﾃﾝ 韓国酒場ハナ,1100,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-05,タイヨーオークビレッジ店 もも焼きJAPAN,6383,売上,確定,"",添付済み,食材,2026-05-05,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-05,タイヨーオークビレッジ店 タコとハイボール神栖横丁,438,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-05,カスミＦＳライフガーデン神栖店 大衆酒場りゅうちゃん,16486,売上,確定,"",未添付,,"",申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-05,カスミ　ＦＭ鹿嶋スタジアム店 焼きたて屋コメリパワー鹿島店,1023,売上,確定,"",添付済み,,2026-05-15,申請不要,焼きたて屋コメリパワー鹿島店,0585,,,,,,
2026-05-05,セイミヤ佐原玉造店 さわら十三里屋リアルカード,1496,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2026-05-05,ベイシア さわら十三里屋リアルカード,1284,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2026-05-05,ＡＭＡＺＯＮ．ＣＯ．ＪＰ ビルメン事業部,6240,売上,確定,"",未添付,,"",申請不要,ビルメン事業部,0321,,,,,,
2026-05-05,タイヨーオークビレッジ店 韓国酒場ハナ,3300,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-04,タイヨー神栖店 もも焼きJAPAN,4119,売上,確定,"",添付済み,食材,2026-05-05,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-04,タイヨーオークビレッジ店 もも焼きJAPAN,3742,売上,確定,"",添付済み,食材,2026-05-05,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-04,セイミヤ神栖店 もも焼きJAPAN,1882,売上,確定,"",添付済み,食材,2026-05-05,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-04,ビッグハウス鹿嶋店 もも焼きJAPAN,3318,売上,確定,"",添付済み,食材,2026-05-05,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-04,カスミ　ＦＭ神栖 タコとハイボール神栖横丁,967,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-04,タイヨー神栖店 タコとハイボール神栖横丁,2193,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-04,カスミＦＳライフガーデン神栖店 大衆酒場りゅうちゃん,8508,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-04,カスミ　ＦＭ鹿嶋スタジアム店 焼きたて屋コメリパワー鹿島店,4126,売上,確定,"",添付済み,,2026-05-15,申請不要,焼きたて屋コメリパワー鹿島店,0585,,,,,,
2026-05-04,ＡＭＡＺＯＮ．ＣＯ．ＪＰ さわら十三里屋,1680,売上,確定,"",未添付,,"",申請不要,さわら十三里屋,0538,,,,,,
2026-05-04,タイヨー神栖店 韓国酒場ハナ,3553,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-03,タイヨーオークビレッジ店 もも焼きJAPAN,7970,売上,確定,"",添付済み,食材,2026-05-04,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-03,ｺﾄﾔ               (ﾗｸﾃﾝ もも焼きJAPAN,16848,売上,確定,"",添付済み,食材,2026-05-05,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-03,ベストリカー神栖店 タコとハイボール神栖横丁,3025,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-03,タイヨーオークビレッジ店 タコとハイボール神栖横丁,1032,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-03,ベストリカー神栖店 大衆酒場りゅうちゃん,18387,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-03,タイヨー神栖店 大衆酒場りゅうちゃん,11146,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-03,ＡＭＡＺＯＮ．ＣＯ．ＪＰ さわら十三里屋,7099,売上,確定,"",未添付,,"",申請不要,さわら十三里屋,0538,,,,,,
2026-05-03,ＭＥＧＡドン・キホーテＵＮＹ佐原東店＊ さわら十三里屋リアルカード,2273,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2026-05-03,ＡＭＡＺＯＮ．ＣＯ．ＪＰ 鳥害対策課,4995,売上,確定,"",未添付,,"",申請不要,鳥害対策課,0819,,,,,,
2026-05-03,ダイソー 韓国酒場ハナ,1870,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-03,タイヨーオークビレッジ店 韓国酒場ハナ,4662,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-03,タイヨーオークビレッジ店 韓国酒場ハナ,272,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-02,さえき　知手店 もも焼きJAPAN,6612,売上,確定,"",添付済み,食材,2026-05-03,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-02,ビッグハウス鹿嶋店 もも焼きJAPAN,3999,売上,確定,"",添付済み,食材,2026-05-03,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-02,タイヨー神栖店 タコとハイボール神栖横丁,926,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-02,タイヨー神栖店 タコとハイボール神栖横丁,327,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-02,カスミ　ＦＭ神栖 大衆酒場りゅうちゃん,10245,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-02,酒蔵やまなか 大衆酒場りゅうちゃん,233480,売上,確定,"",添付済み,,2026-05-08,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-02,ＤＣＭ 大衆酒場りゅうちゃん,13364,売上,確定,"",未添付,,"",申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-02,印刷通販プリントパック さわら十三里屋,2020,売上,確定,"",未添付,,"",申請不要,さわら十三里屋,0538,,,,,,
2026-05-02,ＡＭＡＺＯＮ．ＣＯ．ＪＰ さわら十三里屋,3580,売上,確定,"",未添付,,"",申請不要,さわら十三里屋,0538,,,,,,
2026-05-02,印刷通販プリントパック さわら十三里屋,3570,売上,確定,"",未添付,,"",申請不要,さわら十三里屋,0538,,,,,,
2026-05-02,ウエルシア東庄新宿店 ビルメン事業部,1500,売上,確定,"",未添付,,"",申請不要,ビルメン事業部,0321,,,,,,
2026-05-02,タイヨー神栖店 韓国酒場ハナ,1788,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-01,ＬＩＮＥ公式アカウント 神栖横丁,5500,売上,確定,"",未添付,,"",申請不要,神栖横丁,8772,,,,,,
2026-05-01,ベストリカー神栖店 もも焼きJAPAN,7390,売上,確定,"",添付済み,食材(酒),2026-05-02,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-01,ＤＣＭ タコとハイボール神栖横丁,272,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-01,ベストリカー神栖店 タコとハイボール神栖横丁,1140,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-01,タイヨー神栖店 タコとハイボール神栖横丁,1956,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-01,タイヨー神栖店 タコとハイボール神栖横丁,85,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-01,ｷﾞﾖｳﾑｽ-ﾊﾟ-ｶﾐｽﾃﾝ 大衆酒場りゅうちゃん,9765,売上,確定,"",未添付,,"",申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-01,ＡＭＡＺＯＮ．ＣＯ．ＪＰ 神栖横丁2,3780,売上,確定,"",未添付,,"",申請不要,神栖横丁2,3870,,,,,,
2026-05-01,ｽﾀｲﾙｷｯﾁﾝ          (ﾗｸﾃﾝ さわら十三里屋リアルカード,3130,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2026-05-01,タイヨー神栖店 韓国酒場ハナ,2219,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-01,タイヨー神栖店 韓国酒場ハナ,732,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
